,Unnamed: 0,address
2396,2396,"Санкт-Петербург, Ленинский проспект, д. 81, кор. 2, лит. А, 1 этаж,помещение 6-Н, части помещения № 29, 30, 31, 32, 33, 34, 35, 36, 37"
2397,2397,"Санкт-Петербург, улица Маршала Казакова, д. 38, кор. 2, лит. А, 1 этаж, помещение 1-Н, части помещения № 33, 36, 37, 38"
2398,2398,"Санкт-Петербург, Ленинский проспект, д. 72, корп. 2, лит. А, 1 этаж,помещение 2-Н, части помещения № 2, 3, 4, 5, 6, 7, 8"
2399,2399,"Санкт-Петербург, улица Маршала Захарова, д. 18, корп. 3, лит. А,помещение 5-Н, части помещения № 4, 5, 6, 7, 8, 9, 14."
2400,2400,"Санкт-Петербург, Петергофское шоссе, д. 7, кор. 2, лит. А, 1 этаж, помещение  4-Н, часть помещения № 4; 2 этаж, помещение 1-Н, части помещения № 83, 87, 89"
2401,2401,"Санкт-Петербург, Петергофское шоссе, д. 1, кор. 3, лит. А, 1 этаж,помещение  3-Н, части помещения № 13, 15, 16, 17"
2402,2402,"Санкт-Петербург, улица Маршала Казакова, д. 24, кор. 3, лит. А, 1 этаж, помещение 2-Н, части помещения № 28, 29, 30, 31, 33"
2403,2403,"Санкт-Петербург, улица Маршала Казакова, д. 40, кор. 2, лит. А, 1 этаж, помещение 1-Н, части помещения № 28, 29, 32, 34, 35, 36, 37"
2404,2404,"Санкт-Петербург, улица Рихарда Зорге, д. 7, кор. 2, лит. А, помещение 1-Н,части помещения № 15, 16, 17, 19, 20, 22"
2405,2405,"Санкт-Петербург, Петергофское шоссе, д. 11, кор. 2, лит. А, 1 этаж, помещение 1-Н, часть помещения №16, 17, 18, 19, 20"
2406,2406,"Санкт-Петербург, Ленинский проспект, д. 82, корп. 4, лит. А, 1 этаж,помещение 3-Н, части помещений №41, 42, 43, 44, 45, 47, 48, 49, 50"
2407,2407,"Санкт-Петербург, улица Маршала Захарова, д. 27, кор. 4, лит. А, 1 этаж, помещение 1-Н, часть помещения №38, 39, 40, 41"
2408,2408,"Санкт-Петербург, Ленинский проспект, д. 93, кор. 3, лит. А, 1 этаж,помещение 2-Н, части помещения № 3, 6, 7, 8, 9, 10, 11, 2 этаж, помещение 3-Н,часть помещения №58"
2409,2409,"Санкт-Петербург, Ленинский проспект, д. 97, кор. 2, лит. А, 1 этаж,помещение 5-Н, части помещения №55, 56, 57, 58"
2410,2410,"Санкт-Петербург, улица Маршала Казакова, д. 28, кор. 2, лит. А, 1 этаж, помещение 1Н, части помещения №30, 31, 36, 38, 39"
2411,2411,"Санкт-Петербург, Ленинский проспект, д. 53, кор. 2, лит. А, 1 этаж,помещение 5-Н, части помещения № 4, 5, 6, 7, 8, 9, 10, 11, 14"
2412,2412,"Санкт-Петербург, Ленинский проспект, д. 78, корп. 3, лит. А, 1 этаж,помещение 1-Н, часть помещения №88, 89, 90, 91, 92, 93"
2413,2413,"Санкт-Петербург, проспект Кузнецова, д. 25, кор. 2, лит. А, 2 этаж, помещение 1-Н, части помещения № 79, 80, 81"
2414,2414,"Санкт-Петербург, проспект Кузнецова, д. 25, кор. 3, лит. А, 1 этаж, помещение 1-Н, части помещения № 80, 81, 82"
2415,2415,"Санкт-Петербург, проспект Кузнецова, д. 19, лит. А, 1 этаж, помещение 1-Н, части помещения № 60, 61, 62"
2416,2416,"Санкт-Петербург, проспект Маршала Жукова, д. 37, кор. 4, лит. А, 1 этаж, помещение 1-Н, части помещения № 48, 49, 50, 51"
2417,2417,"Санкт-Петербург, Ленинский проспект, д. 92, кор. 2, лит. А, 1 этаж,помещение   1-Н, части помещения № 50, 51, 52, 53"
2418,2418,"Санкт-Петербург, Петергофское шоссе, д. 5, кор. 4, лит. А, 2 этаж,помещение  1-Н, части помещения № 103, 104, 105"
2419,2419,"Санкт-Петербург, проспект Маршала Жукова, д. 33, кор. 2, лит. А, 1 этаж, помещение 2-Н, части помещения № 71, 72, 73"
2420,2420,"Санкт-Петербург, улица Рихарда Зорге, д. 13, кор. 2, лит. А, 1 этаж,помещение 1-Н, части помещения № 45, 46, 47"
2421,2421,"Санкт-Петербург, улица Маршала Казакова, д. 30, лит. А, 1 этаж, помещение 1-Н,части помещения № 81, 82, 83, 84"
2422,2422,"Санкт-Петербург, проспект Кузнецова, д. 23, кор. 2, лит. А, помещение 1-Н,части помещения № 40, 41, 42,4 3, 44, 45"
2423,2423,"Санкт-Петербург, улица Маршала Захарова, д. 16, кор. 5, лит. А, помещение   1-Н, части помещения № 56, 57"
2424,2424,"Санкт-Петербург, Брестский бульвар, д. 19, кор. 2, лит. А, 2 этаж, помещение 1-Н, части помещения № 119, 120, 121"
2425,2425,"Санкт-Петербург, улица Маршала Захарова, д. 28, лит. А, 1 этаж, помещение 1-Н, части помещения № 37, 38"
2426,2426,"Санкт-Петербург, улица Доблести, дом 34, лит. А, 1 этаж, помещение 1,части помещения № 1, 2, 3, 4, 5, 6"
2427,2427,"Санкт-Петербург, Ленинский проспект, д. 95, кор. 3, лит. А, 1 этаж,помещение            5-Н, части помещения № 37, 38, 40, 41, 61"
2428,2428,"Санкт-Петербург, Ленинский проспект, д. 94, корп. 2, лит. А, 1 этаж, помещение 2-Н, части помещения № 67, 68, 69"
2429,2429,"Санкт-Петербург, улица Маршала Захарова, д. 52, лит. А, 2 этаж,помещение  1-Н, части помещения № 102, 103, 104"
2430,2430,"Санкт-Петербург, улица Маршала Захарова, д. 58, лит. А, 1 этаж,помещение   1-Н, часть помещения №44, 45, 46"
2431,2431,"Санкт-Петербург, Ленинский проспект, д. 80, кор. 2, лит. А, 2 этаж,помещение 1-Н, часть помещения № 206, 207"
2432,2432,"Санкт-Петербург, проспект Героев, д. 24, кор. 4, лит. А, помещение 5-Н,часть помещения № 3, 4, 5, 6, 7, 8, 9, 10"
2433,2433,"Санкт-Петербург, улица Маршала Захарова, д. 31, лит. А, помещение 3Н,части помещения № 7, 8."
2434,2434,"Санкт-Петербург, улица Маршала Захарова, д. 14, корп. 3, лит. А, 1 этаж, помещение 1Н, части помещения № 103, 104, 105, 107, 108, 109, 110, 111, 112"
2435,2435,"Санкт-Петербург, улица Рихарда Зорге, д. 18, лит. А, часть помещения 4Н,части помещения 46 и 47"
2436,2436,"Санкт-Петербург, Гжатская улица, д. 5, лит. А."
2437,2437,"Санкт-Петербург,улица Карпинского, д.9, лит. А, корпус 4"
2438,2438,"Санкт-Петербург, Гражданский проспект, д. 27, корп. 4, лит. А (пом. 30, 31, 33)"
2439,2439,"Санкт-Петербург, улица Веденеева, д. 10, корп. 2, лит. А (пом. 26, 27, 28, 29)"
2440,2440,"Санкт-Петербург, Светлановский проспект, д. 46, корп. 2, лит. А (пом. 26, 27, 28, 30)"
2441,2441,"Санкт-Петербург, Гражданский проспект, д. 7, корп. 1, лит. А (пом. 33)"
2442,2442,"Санкт-Петербург, Гражданский проспект, д. 27, корп. 3, лит. А (пом. 35, 36)"
2443,2443,"Санкт-Петербург, Пискаревский проспект, д. 52, корп. 2, лит. А (пом. 33, 34)"
2444,2444,"Санкт-Петербург, Светлановский проспект, д. 40, корп. 3, литер. А (пом. 41, 42)."
2445,2445,"Санкт-Петербург, Вознесенский проспект, д. 29, литер А, помещение 1Н, 2Н"
2446,2446,"Санкт-Петербург, Вознесенский проспект, дом 27"
2447,2447,"Санкт-Петербург, улица Глинки, д. 8, лит. А, пом. 1Н, 2Н, 3Н, 4Н, 5Н, 6Н, 7Н, 8Н, 10Н, 11Н, 12Н, Л5, Л6, Л7"
2448,2448,"Галерная улица, д. 28, литера Б, помещение 2Н"
2449,2449,"Санкт-Петербург, Витебская улица, д. 11-13, лит. А, пом.ЗН, 5Н"
2450,2450,"Санкт-Петербург, улица Витебская, д.7, литера А"
2451,2451,"Санкт-Петербург, ул. Казанская, д.48, лит. А"
2452,2452,"Санкт-Петербург, ул. Казанская, д.27, лит. А"
2453,2453,"Санкт-Петербург, ул. Канонерская, д.33, лит. А"
2454,2454,"Санкт-Петербург, ул. Садовая, д.108-110, лит. А"
2455,2455,"Санкт-Петербург, Вознесенский проспект, д.38/4, лит А."
2456,2456,"Санкт-Петербург, переулок Гривцова, д.18, литера А"
2457,2457,"Санкт-Петербург, Вознесенский проспект, д. 34, лит. Б"
